t_s,f_all,f_nostatic,f_avatar,f_moving,f_moving_reassigned,f_moving_augmented
8.0561122244489,0.0101264057567508,0.00950107322807448,0.00886408255123221,0.00886777388915339,0.0095704798643016,0.00942199183625412
8.17635270541082,0.0102780396122768,0.00964772338963196,0.00902330873530171,0.00901827337427525,0.00972119071047291,0.00957351254384306
8.29659318637275,0.0104313757425193,0.00979603290052507,0.00918437470869866,0.00917053612551824,0.00987338137009175,0.00972631098495316
8.41683366733467,0.0105863592185606,0.00994579451740351,0.0093469706374545,0.00932452124051707,0.0100270147267329,0.00988051067307179
8.53707414829659,0.0107428459471778,0.0100970444314154,0.00951119529540453,0.00948014232547262,0.010182053943489,0.010035962127656
8.65731462925852,0.0109008645118216,0.0102497684437773,0.0096769418152311,0.00963734641040787,0.0103385547502317,0.0101926822572759
8.77755511022044,0.0110603547107625,0.0104038048165136,0.00984419412426867,0.00979615140208661,0.0104963124131341,0.0103504865621623
8.89779559118236,0.0112212574356713,0.0105591589387768,0.0100128437314129,0.00995650645556377,0.0106554806682894,0.0105094178758303
9.01803607214429,0.0113835074835221,0.0107157694983718,0.0101828637454502,0.0101182224941393,0.0108158849545478,0.0106694206026552
9.13827655310621,0.0115469817606374,0.0108736079062234,0.0103540374248504,0.0102814078923546,0.010977613107912,0.0108304413934964
9.25851703406814,0.0117118225387548,0.0110324864736641,0.0105263839027435,0.0104459413039998,0.0111404107155437,0.0109924210062362
9.37875751503006,0.0118777241762989,0.0111925274863947,0.0106998739513503,0.0106118673527992,0.0113042651766311,0.0111552363615118
9.49899799599198,0.0120447670573663,0.0113535420586155,0.0108744387843533,0.010778883639349,0.0114692136265325,0.0113190601491065
9.61923847695391,0.0122127846983164,0.0115155901355317,0.0110498569989122,0.0109471297439439,0.0116351733492726,0.0114835696951012
9.73947895791583,0.0123816722551264,0.0116784127860241,0.0112261876941512,0.0111164355161101,0.0118021621138219,0.0116488369381217
9.85971943887776,0.0125514392299501,0.0118420293865383,0.0114033542229944,0.0112867330235651,0.0119701948525273,0.0118147616205408
9.97995991983968,0.0127220074858694,0.0120063692892724,0.0115810928600319,0.0114580229254024,0.012138840565046,0.0119812453619272
10.1002004008016,0.0128932704644468,0.0121713260943657,0.01175949015667,0.0116303155371895,0.0123084390935272,0.0121482220394276
10.2204408817635,0.0130652450540384,0.0123369252430693,0.0119384270872679,0.0118032862572018,0.0124786961827303,0.0123157225890832
10.3406813627255,0.0132376299892021,0.0125030979081404,0.0121178620167042,0.0119771469510447,0.012649611973785,0.0124836497087271
10.4609218436874,0.0134105540106542,0.0126695656600546,0.012297674296054,0.0121515441370923,0.0128210520552869,0.0126518730273318
10.5811623246493,0.0135837791028547,0.0128365148198316,0.0124778724027248,0.0123265732839197,0.0129930837520814,0.012820316511384
